subjectID,tractID,nodeID,rd,fa,cl,ad,md
subject_022,Right Thalamic Radiation,71,0.401979681435,0.548677735257,0.303857891946,1.04243987195,0.615466411608
subject_022,Right Thalamic Radiation,72,0.39976270092,0.552773406906,0.306352611212,1.04490264429,0.614809348709
subject_022,Right Thalamic Radiation,73,0.399225870179,0.554186363113,0.307100963871,1.04556636586,0.614672702073
subject_022,Right Thalamic Radiation,74,0.401167672131,0.55196745645,0.305520825351,1.04429378292,0.615543042393
subject_022,Right Thalamic Radiation,75,0.402822238743,0.548851367523,0.303090051984,1.04072530583,0.615456594438
subject_022,Right Thalamic Radiation,76,0.402399209582,0.548249573379,0.302714338855,1.03785511917,0.614217846112
subject_022,Right Thalamic Radiation,77,0.402090493023,0.548993480571,0.304592220117,1.04055600161,0.614912329217
subject_022,Right Thalamic Radiation,78,0.402392259235,0.550477446753,0.307192772926,1.04759196573,0.617458828067
subject_022,Right Thalamic Radiation,79,0.402488141518,0.551427591815,0.30798925542,1.05185890143,0.618945061487
subject_022,Right Thalamic Radiation,80,0.403999978382,0.550624194445,0.306786834301,1.05442228028,0.620807412349
subject_022,Right Thalamic Radiation,81,0.407263889875,0.547676002885,0.304148977999,1.05615309124,0.623560290331
subject_022,Right Thalamic Radiation,82,0.411215408026,0.544568049893,0.303011177439,1.06115703189,0.62786261598
subject_022,Right Thalamic Radiation,83,0.418845984802,0.53313451095,0.294964334759,1.05484541888,0.630845796163
subject_022,Right Thalamic Radiation,84,0.42776426465,0.518356426271,0.284224187755,1.04425958741,0.633262705571
subject_022,Right Thalamic Radiation,85,0.438093461241,0.503529261713,0.273325567104,1.03643169456,0.637539539014
subject_022,Right Thalamic Radiation,86,0.445232439981,0.495919923029,0.268446040674,1.03756448622,0.642676455394
subject_022,Right Thalamic Radiation,87,0.447818482334,0.495201185685,0.269123823256,1.04413810389,0.646591689521
subject_022,Right Thalamic Radiation,88,0.448151060489,0.496288286398,0.271998129155,1.04846702071,0.648256380562
subject_022,Right Thalamic Radiation,89,0.445668765396,0.500740827863,0.275387575998,1.05097343503,0.647436988608
subject_022,Right Thalamic Radiation,90,0.438559889403,0.509381107609,0.280084696937,1.05221666609,0.643112148298
subject_022,Right Thalamic Radiation,91,0.432410264345,0.51613752952,0.281958988502,1.04919619604,0.638005574909
subject_022,Right Thalamic Radiation,92,0.428479974456,0.520784637091,0.282947314383,1.04477894589,0.633912964933
subject_022,Right Thalamic Radiation,93,0.425876217525,0.524001746495,0.286028812268,1.0451744629,0.632308965984
subject_022,Right Thalamic Radiation,94,0.430292619292,0.515497370004,0.280422842358,1.03898016602,0.633188468201
subject_022,Right Thalamic Radiation,95,0.440544596261,0.495681857106,0.264940775437,1.02195736002,0.634348850848
subject_022,Right Thalamic Radiation,96,0.4607107279,0.464201422722,0.232648514264,0.991714921137,0.637712125645
subject_022,Right Thalamic Radiation,97,0.490125952551,0.429439266732,0.195854896905,0.966588109417,0.648946671507
subject_022,Right Thalamic Radiation,98,0.527342162286,0.386629879754,0.156804395502,0.941425897046,0.665370073873
subject_022,Right Thalamic Radiation,99,0.54684706921,,0.129092932347,0.904470836146,0.666054991522
subject_022,Left Corticospinal,0,0.415757918589,,0.176316418185,0.862598589796,0.564704808991
subject_022,Left Corticospinal,1,0.4118709379,0.503659074063,0.204027093224,0.899384298593,0.574375391464
subject_022,Left Corticospinal,2,0.413657316246,0.512319448659,0.233282242333,0.94506389692,0.590792843137
subject_022,Left Corticospinal,3,0.410939860584,0.526620430726,0.265768344303,0.991239973763,0.604373231644
subject_022,Left Corticospinal,4,0.406160076807,0.547041301806,0.300152516974,1.04344206666,0.618587406757
subject_022,Left Corticospinal,5,0.403342940163,0.569564243534,0.331445005892,1.10220975678,0.636298545701
subject_022,Left Corticospinal,6,0.400010180647,0.591347405907,0.358768427115,1.15568968593,0.651903349074
subject_022,Left Corticospinal,7,0.395517372804,0.606891827398,0.378311820582,1.19011712194,0.660383955849
subject_022,Left Corticospinal,8,0.392814375312,0.617817137042,0.391305854851,1.21525712195,0.666961957525
subject_022,Left Corticospinal,9,0.392701443221,0.626692004927,0.401565474069,1.24120040405,0.675534430165
subject_022,Left Corticospinal,10,0.392735055362,0.633366868752,0.408210755648,1.26355601819,0.683008709637
subject_022,Left Corticospinal,11,0.390784952727,0.637809387206,0.412620845822,1.27721714997,0.686262351807
subject_022,Left Corticospinal,12,0.390173822231,0.640427536756,0.416014495982,1.28799546121,0.689447701889
subject_022,Left Corticospinal,13,0.387161633367,0.645648617727,0.420296564457,1.29914387306,0.691155713263
subject_022,Left Corticospinal,14,0.378096777941,0.655526956261,0.42790782987,1.30516478966,0.687119448513
subject_022,Left Corticospinal,15,0.376511993783,0.657306245711,0.428635639523,1.30374472079,0.685589569453
subject_022,Left Corticospinal,16,0.379859407316,0.651963529511,0.422535179475,1.2933389061,0.684352573578
subject_022,Left Corticospinal,17,0.383154322158,0.642966498796,0.413959716263,1.2708554754,0.679054706571
subject_022,Left Corticospinal,18,0.381766019378,0.637295404244,0.407768792588,1.24677925143,0.670103763395
subject_022,Left Corticospinal,19,0.373060931634,0.639354754309,0.407207731918,1.22692497223,0.657682278498
subject_022,Left Corticospinal,20,0.363417034132,0.643314930581,0.407449560078,1.20911198533,0.6453153512
subject_022,Left Corticospinal,21,0.353582645238,0.646898522666,0.40514684861,1.18675394959,0.631306413357
subject_022,Left Corticospinal,22,0.342765126838,0.651572627807,0.404299413448,1.16434249854,0.616624250738
subject_022,Left Corticospinal,23,0.334612801663,0.652903992077,0.40138803112,1.14042807588,0.603217893067
subject_022,Left Corticospinal,24,0.328093338804,0.653969877219,0.39841920047,1.12003536565,0.592074014419
subject_022,Left Corticospinal,25,0.324699894767,0.656076720445,0.397183055337,1.11197119854,0.587123662692
subject_022,Left Corticospinal,26,0.325300998893,0.656447644429,0.398315410963,1.11501976815,0.588540588645
subject_022,Left Corticospinal,27,0.326471371518,0.65734715509,0.402151474054,1.12404135353,0.592328032188
subject_022,Left Corticospinal,28,0.326965170532,0.659341789599,0.406637282491,1.13354934556,0.595826562207
subject_022,Left Corticospinal,29,0.326553336781,0.662310262417,0.411555750498,1.14333075935,0.598812477636
subject_022,Left Corticospinal,30,0.325526201811,0.665489056033,0.417625169439,1.15177845727,0.600943620298
subject_022,Left Corticospinal,31,0.323793728496,0.670119024056,0.425567275505,1.16179555103,0.603127669341
subject_022,Left Corticospinal,32,0.321663414322,0.677146858219,0.434998688775,1.17611714134,0.606481323328
subject_022,Left Corticospinal,33,0.31924212277,0.685089412136,0.444339250294,1.19219263626,0.610225627265
subject_022,Left Corticospinal,34,0.317380743783,0.690981950858,0.451277048196,1.20381218969,0.612857892417
subject_022,Left Corticospinal,35,0.31707742352,0.692453520694,0.453054737239,1.20627676232,0.61347720312
subject_022,Left Corticospinal,36,0.316101790705,0.692739591224,0.453172560192,1.20336030625,0.611854629221
subject_022,Left Corticospinal,37,0.315192172977,0.692298553277,0.45045453856,1.19728628205,0.609223542666
subject_022,Left Corticospinal,38,0.315549665106,0.690079623251,0.446042997884,1.1893120825,0.606803804239
subject_022,Left Corticospinal,39,0.315154639778,0.689017060496,0.443906407599,1.18399589455,0.604768391367
subject_022,Left Corticospinal,40,0.316180785301,0.685774608543,0.439481527149,1.17767033019,0.603343966932
subject_022,Left Corticospinal,41,0.321366943556,0.677988226454,0.430680739881,1.1702981304,0.604344005837
subject_022,Left Corticospinal,42,0.330914699248,0.664469725601,0.416567839899,1.15792942339,0.606586273963
subject_022,Left Corticospinal,43,0.340278808514,0.649481644711,0.401748173991,1.14026634952,0.606941322183
subject_022,Left Corticospinal,44,0.348441394306,0.633644346778,0.386078437058,1.11663760604,0.604506798217
subject_022,Left Corticospinal,45,0.358489506038,0.612457767837,0.365222672904,1.08674205866,0.601240356913
subject_022,Left Corticospinal,46,0.370117649525,0.588698648906,0.342750340416,1.05831296517,0.599516088074
subject_022,Left Corticospinal,47,0.378579955907,0.571449816001,0.325446116723,1.03805151846,0.598403810091
subject_022,Left Corticospinal,48,0.382987514333,0.560704491617,0.313865352008,1.02253917972,0.596171402797
subject_022,Left Corticospinal,49,0.384243484916,0.55568147558,0.306805441159,1.01167389082,0.593386953552
subject_022,Left Corticospinal,50,0.38444746968,0.555426656442,0.303903451341,1.00885381942,0.592582919593
subject_022,Left Corticospinal,51,0.383090724543,0.559381176648,0.305075135122,1.01209541174,0.59275895361
subject_022,Left Corticospinal,52,0.382685387051,0.560181998302,0.305111583566,1.01256517626,0.592645316788
subject_022,Left Corticospinal,53,0.384241414282,0.558115361276,0.304638611778,1.01343916139,0.593973996651
subject_022,Left Corticospinal,54,0.389016364197,0.552915466896,0.303788301637,1.01674502399,0.598259250794
subject_022,Left Corticospinal,55,0.39775020444,0.541736106364,0.299571736666,1.01748395172,0.604328120201
subject_022,Left Corticospinal,56,0.406302550996,0.52990007099,0.293955236394,1.01566079577,0.60942196592
subject_022,Left Corticospinal,57,0.413189968969,0.519370866132,0.287215147845,1.01116239536,0.612514111099
subject_022,Left Corticospinal,58,0.420048123001,0.507760794988,0.278508544197,1.00335173513,0.614482660379
subject_022,Left Corticospinal,59,0.425836310658,0.496654127973,0.270237079923,0.993922632441,0.615198417919
subject_022,Left Corticospinal,60,0.431321018046,0.48506102379,0.261602956164,0.982842222538,0.615161419544
subject_022,Left Corticospinal,61,0.438626284853,0.469613848897,0.248731001515,0.967561061716,0.614937877141
subject_022,Left Corticospinal,62,0.446548927275,0.452718801793,0.234410399769,0.950814261035,0.614637371862
subject_022,Left Corticospinal,63,0.456507068161,0.431049597584,0.217674080756,0.93060136309,0.614538499804
subject_022,Left Corticospinal,64,0.468199606431,0.403751275133,0.198242834571,0.905159497961,0.613852903608
subject_022,Left Corticospinal,65,0.477920478474,0.378030554175,0.181876439768,0.880675018274,0.61217199174
subject_022,Left Corticospinal,66,0.485616325373,0.355821624487,0.170370736876,0.860913262492,0.610715304412
subject_022,Left Corticospinal,67,0.489459312884,0.342329664797,0.163739505447,0.8484831549,0.609133926889
subject_022,Left Corticospinal,68,0.487706180902,0.343633880772,0.163133118971,0.847336767251,0.607583043018
subject_022,Left Corticospinal,69,0.482650558625,0.356272162348,0.165981912068,0.854618434012,0.606639850421
subject_022,Left Corticospinal,70,0.477073721442,0.373292284312,0.168272619608,0.863961628786,0.606036357224
subject_022,Left Corticospinal,71,0.47343336391,0.388370536756,0.166239037103,0.869594480093,0.605487069305
subject_022,Left Corticospinal,72,0.469743974943,0.404054372882,0.164041510998,0.875562065456,0.60501667178
subject_022,Left Corticospinal,73,0.464975482015,0.419933583093,0.165789500369,0.884911747572,0.604954237201
subject_022,Left Corticospinal,74,0.460098048349,0.433103171813,0.170365455382,0.894882379028,0.605026158576
subject_022,Left Corticospinal,75,0.457539697508,0.441959926955,0.1753640349,0.90503212219,0.606703839069
subject_022,Left Corticospinal,76,0.457670069937,0.446305057148,0.17920083153,0.914140102398,0.609826747424
subject_022,Left Corticospinal,77,0.457577495464,0.44989434316,0.187132930225,0.926266338478,0.613807109802
subject_022,Left Corticospinal,78,0.454965054578,0.456452459083,0.203601708865,0.94507310582,0.618334404992
subject_022,Left Corticospinal,79,0.449682110197,0.467463064695,0.22407009553,0.966297360175,0.621887193523
subject_022,Left Corticospinal,80,0.443655731839,0.47975391621,0.243452243164,0.986094096695,0.624468520124
subject_022,Left Corticospinal,81,0.440445455308,0.4890654145,0.256167218041,1.00272384959,0.627871586737
subject_022,Left Corticospinal,82,0.442523311306,0.491899704661,0.259496688714,1.01434716184,0.633131261484
subject_022,Left Corticospinal,83,0.447045840808,0.492352292272,0.258301205641,1.02385352416,0.639315068593
subject_022,Left Corticospinal,84,0.451878515004,0.491663093853,0.256247834961,1.03132602139,0.6450276838
subject_022,Left Corticospinal,85,0.457255334468,0.48788487703,0.253908409841,1.03570120555,0.650070624828
subject_022,Left Corticospinal,86,0.461370753533,0.484575226083,0.253950096374,1.04144394043,0.654728482497
subject_022,Left Corticospinal,87,0.464014760621,0.482344193044,0.254702062709,1.04657438497,0.658201302071
subject_022,Left Corticospinal,88,0.468026537827,0.479218287202,0.253330667446,1.05122772033,0.662426931993
subject_022,Left Corticospinal,89,0.476950238546,0.470549229686,0.246650806925,1.05274228134,0.668880919478
subject_022,Left Corticospinal,90,0.492329008539,0.450845964985,0.232468306785,1.04397972788,0.676212581654
subject_022,Left Corticospinal,91,0.511455770535,0.423950006411,0.214976210497,1.02978153355,0.684231024873
subject_022,Left Corticospinal,92,0.531003488666,0.396401451882,0.197747437722,1.01527129159,0.69242608964
subject_022,Left Corticospinal,93,0.550117660897,0.369887352698,0.180645707764,1.00125527212,0.700496864638
subject_022,Left Corticospinal,94,0.569812498047,0.343094910664,0.162498667095,0.986998992403,0.708874662833
subject_022,Left Corticospinal,95,0.591820283884,0.312605989035,0.141909430059,0.96952126988,0.717720612549
subject_022,Left Corticospinal,96,0.61340849322,0.283573161932,0.122901492395,0.953552339717,0.726789775386
subject_022,Left Corticospinal,97,0.635753657395,0.253167152239,0.105379978957,0.93776099883,0.736422771206
subject_022,Left Corticospinal,98,0.65756603111,0.220071420122,0.0883125390437,0.918812661325,0.744648241181
subject_022,Left Corticospinal,99,0.682905081879,0.182525276176,0.0703047310407,0.898924535894,0.754911566551
subject_022,Right Corticospinal,0,0.503564448979,,0.0650753939524,0.716902246933,0.574677048297
subject_022,Right Corticospinal,1,0.497936881588,0.320113171873,0.08947533547,0.763595455698,0.586489739625
subject_022,Right Corticospinal,2,0.492196994699,0.362000801964,0.119991069364,0.819459625157,0.601284538185
subject_022,Right Corticospinal,3,0.482788429685,0.386256456282,0.141151381664,0.848937442702,0.60483810069
subject_022,Right Corticospinal,4,0.471341022587,0.407263655757,0.16050998701,0.871268157502,0.604650067559
subject_022,Right Corticospinal,5,0.465029933498,0.426084958814,0.178244508043,0.897766995684,0.609275620893
subject_022,Right Corticospinal,6,0.464827954773,0.441796340147,0.194604153806,0.92942455085,0.619693486799
subject_022,Right Corticospinal,7,0.465148927869,0.459424712246,0.213642812304,0.967866822141,0.632721559293
subject_022,Right Corticospinal,8,0.465798970434,0.47848808574,0.231850934493,1.01106267893,0.647553539931
subject_022,Right Corticospinal,9,0.464772261398,0.495459945395,0.247800484587,1.0496257871,0.659723436632
subject_022,Right Corticospinal,10,0.46121578442,0.510305372479,0.259841721255,1.07860615236,0.667012573733
subject_022,Right Corticospinal,11,0.449688755579,0.531203164488,0.277583112441,1.10617972928,0.668519080144
subject_022,Right Corticospinal,12,0.436913974496,0.551344118675,0.297986641754,1.13003324803,0.66795373234
subject_022,Right Corticospinal,13,0.425234214164,0.567694407451,0.315786182512,1.14450247678,0.664990301701
subject_022,Right Corticospinal,14,0.41510808316,0.580542677047,0.331082099898,1.15314291797,0.661119694765
subject_022,Right Corticospinal,15,0.40967941154,0.588525554057,0.342180547779,1.16215502369,0.660504615589
subject_022,Right Corticospinal,16,0.407052703485,0.595202910207,0.35177965925,1.17640044119,0.663501949386
subject_022,Right Corticospinal,17,0.406594055187,0.600521362461,0.361989891494,1.19488259906,0.669356903143
subject_022,Right Corticospinal,18,0.403573652025,0.607006750729,0.374140861448,1.20961589456,0.672254399538
subject_022,Right Corticospinal,19,0.398660429462,0.613552090824,0.383769058774,1.21826590996,0.671862256296
subject_022,Right Corticospinal,20,0.390999176127,0.620113703354,0.389631594977,1.22061258615,0.667536979467
subject_022,Right Corticospinal,21,0.383749822398,0.622608496925,0.391571292423,1.21447987411,0.660659839636
subject_022,Right Corticospinal,22,0.377015589779,0.624197670388,0.392995167817,1.20619472178,0.65340863378
subject_022,Right Corticospinal,23,0.371185931288,0.624242252275,0.392808075397,1.19241206622,0.644927976265
subject_022,Right Corticospinal,24,0.36606796574,0.623813639487,0.392371369155,1.17837325077,0.636836394082
subject_022,Right Corticospinal,25,0.365578196443,0.619450532559,0.386387931165,1.16323823779,0.631464876892
subject_022,Right Corticospinal,26,0.368786252462,0.611912765439,0.377335306646,1.14763467555,0.62840239349
subject_022,Right Corticospinal,27,0.370222577535,0.607153760452,0.371847886275,1.13534400471,0.625263053259
subject_022,Right Corticospinal,28,0.371094680282,0.603536373986,0.367958175292,1.12394815142,0.622045837328
subject_022,Right Corticospinal,29,0.370801023558,0.600882670994,0.365570316665,1.11442537475,0.618675807289
subject_022,Right Corticospinal,30,0.368263414302,0.601616240473,0.36501131713,1.10954479874,0.615357209114
subject_022,Right Corticospinal,31,0.365354858203,0.606180595183,0.367409397753,1.11237533731,0.614361684573
subject_022,Right Corticospinal,32,0.362140588002,0.612408917339,0.370826712997,1.11676568588,0.613682287296
subject_022,Right Corticospinal,33,0.356589458523,0.620808608529,0.373898987,1.11797151787,0.610383478304
subject_022,Right Corticospinal,34,0.351016706584,0.627546122493,0.374259183567,1.11271346945,0.604915627541
subject_022,Right Corticospinal,35,0.345137131931,0.634771671222,0.376306721075,1.10934524039,0.599873168084
subject_022,Right Corticospinal,36,0.340101859641,0.643025267348,0.381486153606,1.11384906757,0.598017595617
subject_022,Right Corticospinal,37,0.335737378632,0.651435113539,0.388798065802,1.12350815707,0.598327638111
subject_022,Right Corticospinal,38,0.33077529825,0.659645366587,0.399158778978,1.13425976129,0.598603452597
subject_022,Right Corticospinal,39,0.32736136442,0.665371409565,0.408012621504,1.14401248028,0.599578403039
subject_022,Right Corticospinal,40,0.326962374108,0.667016669308,0.412682610846,1.15141886204,0.601781203417
subject_022,Right Corticospinal,41,0.328480879121,0.666317201459,0.41388607377,1.15617440313,0.604378720459
subject_022,Right Corticospinal,42,0.33026720754,0.66461410508,0.412173320935,1.15540480844,0.605313074505
subject_022,Right Corticospinal,43,0.33167276318,0.66201157671,0.408612960057,1.14951660275,0.60428737637
subject_022,Right Corticospinal,44,0.333884581177,0.656972782922,0.401805932273,1.13791334109,0.601894167815
subject_022,Right Corticospinal,45,0.336469659833,0.651651569485,0.394312297321,1.12696319265,0.599967504105
subject_022,Right Corticospinal,46,0.339254177597,0.646633951631,0.387137172426,1.11837357542,0.598960643538
subject_022,Right Corticospinal,47,0.342308754511,0.6409565019,0.379769321035,1.10978163016,0.598133046395
subject_022,Right Corticospinal,48,0.345042000134,0.635016809931,0.372817614982,1.10042799507,0.59683733178
subject_022,Right Corticospinal,49,0.346980599601,0.629922718581,0.367951184323,1.09256874544,0.595509981546
subject_022,Right Corticospinal,50,0.34878435235,0.624834994449,0.364606348672,1.08536161003,0.594310104909
subject_022,Right Corticospinal,51,0.352689656841,0.616904418236,0.358806480362,1.07583116718,0.593736826955
subject_022,Right Corticospinal,52,0.359224843266,0.605757199316,0.349295543806,1.06484631302,0.594431999852
subject_022,Right Corticospinal,53,0.367978307539,0.59190992796,0.33691279677,1.05337802033,0.59644487847
subject_022,Right Corticospinal,54,0.377136730148,0.577731924057,0.32400250086,1.04250695736,0.598926805886
subject_022,Right Corticospinal,55,0.385639695193,0.563853388706,0.311828665579,1.03139488993,0.600891426773
subject_022,Right Corticospinal,56,0.392794343609,0.550201345776,0.301029206525,1.01877216543,0.60145361755
subject_022,Right Corticospinal,57,0.398640809666,0.536669018676,0.292126278691,1.00508381715,0.600788478827
subject_022,Right Corticospinal,58,0.403767798509,0.523776124952,0.284638913767,0.992208654119,0.599914750379
subject_022,Right Corticospinal,59,0.409611699913,0.510461369331,0.27713105115,0.980646758189,0.599956719339
subject_022,Right Corticospinal,60,0.418861510725,0.492968833614,0.267533693615,0.969589075441,0.602437365631
subject_022,Right Corticospinal,61,0.430680493801,0.472189758657,0.255989954767,0.957971828686,0.606444272096
subject_022,Right Corticospinal,62,0.443160686743,0.448646249929,0.241985981092,0.942379231186,0.609566868224
subject_022,Right Corticospinal,63,0.454850280653,0.425015089684,0.226645199078,0.924468713843,0.611389758383
subject_022,Right Corticospinal,64,0.464646923455,0.405286338759,0.211616013723,0.907933873888,0.612409240266
subject_022,Right Corticospinal,65,0.471824961857,0.390852709973,0.197678951756,0.893394381765,0.612348101826
subject_022,Right Corticospinal,66,0.476730720384,0.380291330601,0.184699484688,0.88023564784,0.611232362869
subject_022,Right Corticospinal,67,0.479431807029,0.372520131101,0.17421196892,0.869097939015,0.609320517691
subject_022,Right Corticospinal,68,0.479795444281,0.368483120327,0.169087941815,0.862767617329,0.607452835297
subject_022,Right Corticospinal,69,0.47808368047,0.368755056472,0.169230760174,0.861278614454,0.605815325131
subject_022,Right Corticospinal,70,0.474334134676,0.374219747107,0.174480617202,0.864771083959,0.604479784437
subject_022,Right Corticospinal,71,0.46873798462,0.384638438337,0.182627363619,0.871889793293,0.603121920844
subject_022,Right Corticospinal,72,0.463162294969,0.397591413605,0.190076791091,0.880508096063,0.602277562
subject_022,Right Corticospinal,73,0.457649499531,0.412896771395,0.197172769126,0.891006540235,0.602101846432
subject_022,Right Corticospinal,74,0.452528892076,0.428544056866,0.203307978014,0.902264127877,0.602440637343
subject_022,Right Corticospinal,75,0.447447383522,0.443484324034,0.208551037491,0.913487143401,0.602793970148
subject_022,Right Corticospinal,76,0.441460585484,0.458941585995,0.215694112447,0.926344944426,0.603088705132
subject_022,Right Corticospinal,77,0.434955433664,0.475460281612,0.226580319562,0.943852367297,0.604587744875
subject_022,Right Corticospinal,78,0.428926092215,0.491404523511,0.239654288271,0.964655719782,0.607502634737
subject_022,Right Corticospinal,79,0.423047376799,0.505789091648,0.252633367157,0.983596435179,0.609897062925
subject_022,Right Corticospinal,80,0.41724377288,0.518052921884,0.264090579894,0.997873895918,0.610787147226
subject_022,Right Corticospinal,81,0.412366654097,0.528401052348,0.276174713607,1.01234298319,0.612358763794
subject_022,Right Corticospinal,82,0.410929583552,0.534793760665,0.286079748258,1.02732062865,0.616393265252
subject_022,Right Corticospinal,83,0.413754727119,0.535791717651,0.292390193467,1.04131850278,0.62294265234
subject_022,Right Corticospinal,84,0.418687771511,0.53467699002,0.294689491317,1.05233567557,0.62990373953
subject_022,Right Corticospinal,85,0.424036877887,0.533038451161,0.29429481036,1.06153059054,0.636534782106
subject_022,Right Corticospinal,86,0.429773027559,0.52966012004,0.292524043535,1.06851188727,0.642685980796
subject_022,Right Corticospinal,87,0.43787464419,0.522342656589,0.287817158239,1.0726746692,0.649474652527
subject_022,Right Corticospinal,88,0.449738236904,0.508993415293,0.278240491074,1.0722773883,0.657251287371
subject_022,Right Corticospinal,89,0.464290118974,0.491252342309,0.264304478121,1.06725148228,0.665277240077
subject_022,Right Corticospinal,90,0.482009068314,0.468164129023,0.246054968191,1.05691453258,0.673644223069
subject_022,Right Corticospinal,91,0.502251077375,0.440807418663,0.226313724764,1.04360215613,0.682701436959
subject_022,Right Corticospinal,92,0.520756830703,0.416204801701,0.211102544629,1.03406961609,0.691861092498
subject_022,Right Corticospinal,93,0.533796173082,0.399898845626,0.202966645069,1.03058409228,0.699392146148
subject_022,Right Corticospinal,94,0.542522960583,0.390188303491,0.19982274457,1.03108424418,0.705376721782
subject_022,Right Corticospinal,95,0.55175929676,0.378179361166,0.195592133425,1.02880163782,0.710773410446
subject_022,Right Corticospinal,96,0.569458404415,0.348941428002,0.178370791027,1.0089809449,0.715965917909
subject_022,Right Corticospinal,97,0.592663117585,0.298054969828,0.147900350866,0.961526240983,0.715617492051
subject_022,Right Corticospinal,98,0.614472455883,0.23685696317,0.11502493734,0.900953115887,0.709966009218
subject_022,Right Corticospinal,99,0.646731854418,0.172790235899,0.0825293796421,0.85478371534,0.716082474726
subject_022,Left Cingulum Cingulate,0,0.670165018464,0.181599957218,0.0672057057994,0.877910163843,0.739413400257
subject_022,Left Cingulum Cingulate,1,0.632215554439,0.236340020974,0.0987075120728,0.91035788752,0.724929665466
subject_022,Left Cingulum Cingulate,2,0.597829294688,0.286416977636,0.130303639345,0.940277544572,0.711978711316
subject_022,Left Cingulum Cingulate,3,0.574445963877,0.313180914255,0.149709082013,0.948922059308,0.699271329021
subject_022,Left Cingulum Cingulate,4,0.551502604025,0.335409774789,0.163805197346,0.947994824785,0.683666677612
subject_022,Left Cingulum Cingulate,5,0.5431958842,0.338002373638,0.162924136036,0.935150884681,0.673847551027
subject_022,Left Cingulum Cingulate,6,0.547098387561,0.329110825696,0.154471393458,0.923580550694,0.672592441939
subject_022,Left Cingulum Cingulate,7,0.53399429511,0.353343463836,0.166359815612,0.937537988075,0.668508859432
subject_022,Left Cingulum Cingulate,8,0.51686539828,0.385002732831,0.180944073194,0.956401166402,0.663377320987
subject_022,Left Cingulum Cingulate,9,0.505784638754,0.406540212403,0.188448445353,0.969858221277,0.660475832928
subject_022,Left Cingulum Cingulate,10,0.492855601707,0.431301826698,0.203009268611,0.989820806459,0.658510669957
subject_022,Left Cingulum Cingulate,11,0.476685385545,0.456976550638,0.224970914162,1.01098192806,0.65478423305
subject_022,Left Cingulum Cingulate,12,0.458377159743,0.479330906593,0.24584773412,1.02144954566,0.646067955049
subject_022,Left Cingulum Cingulate,13,0.444823414047,0.487217106954,0.256875234551,1.01292735223,0.634191393443
subject_022,Left Cingulum Cingulate,14,0.437881065598,0.487648838217,0.262332197476,1.00327692226,0.626346351151
subject_022,Left Cingulum Cingulate,15,0.439310136354,0.482178025004,0.261731235389,0.998237902461,0.625619391723
subject_022,Left Cingulum Cingulate,16,0.438326911027,0.486023082345,0.266589996456,1.00426390968,0.626972577244
subject_022,Left Cingulum Cingulate,17,0.431788735594,0.50267430175,0.280221853913,1.02296444118,0.628847304123
subject_022,Left Cingulum Cingulate,18,0.422767974185,0.523520322031,0.297215991623,1.04710257406,0.630879507478
subject_022,Left Cingulum Cingulate,19,0.41548887511,0.542296184292,0.312344072746,1.07356964999,0.634849133404
subject_022,Left Cingulum Cingulate,20,0.409402980181,0.558634723174,0.324353186817,1.09812652123,0.638977493865
subject_022,Left Cingulum Cingulate,21,0.405490942145,0.568084173193,0.32859043066,1.1087653436,0.63991574263
subject_022,Left Cingulum Cingulate,22,0.411395758447,0.559446131937,0.3183065365,1.09957799678,0.640789837892
subject_022,Left Cingulum Cingulate,23,0.41762426077,0.548538201344,0.306955983142,1.08736234548,0.640870289008
subject_022,Left Cingulum Cingulate,24,0.422437440791,0.538441144717,0.298614123942,1.07547545895,0.640116780178
subject_022,Left Cingulum Cingulate,25,0.425751390357,0.525466471967,0.290211963522,1.05887083899,0.636791206567
subject_022,Left Cingulum Cingulate,26,0.432091617447,0.504380366358,0.279307105457,1.03210099899,0.632094744626
subject_022,Left Cingulum Cingulate,27,0.432084265456,0.497549450266,0.281884513589,1.02135551185,0.628508014253
subject_022,Left Cingulum Cingulate,28,0.418206973459,0.521185353452,0.307844582514,1.04494327873,0.627119075215
subject_022,Left Cingulum Cingulate,29,0.393599169535,0.565640294608,0.348981117461,1.08991706488,0.625705134651
subject_022,Left Cingulum Cingulate,30,0.373709349392,0.60200518464,0.383022064056,1.1302912548,0.625903317863
subject_022,Left Cingulum Cingulate,31,0.359699643693,0.628548499334,0.408165621662,1.16241671291,0.6272720001
subject_022,Left Cingulum Cingulate,32,0.35316669252,0.64283489335,0.421192107339,1.18248308378,0.629605489606
subject_022,Left Cingulum Cingulate,33,0.353697814258,0.648217668786,0.42460008737,1.19889990776,0.635431845426
subject_022,Left Cingulum Cingulate,34,0.359216118875,0.645855609672,0.418647710994,1.20485141063,0.641094549461
subject_022,Left Cingulum Cingulate,35,0.36371452935,0.641534488371,0.410739118987,1.20183377816,0.643087612288
subject_022,Left Cingulum Cingulate,36,0.36539427568,0.640301207666,0.406469908278,1.19990602767,0.643564859677
subject_022,Left Cingulum Cingulate,37,0.366620634268,0.641329224567,0.405123531223,1.20517956711,0.646140278547
subject_022,Left Cingulum Cingulate,38,0.368525607834,0.643828476421,0.406358807177,1.21913633379,0.652062516485
subject_022,Left Cingulum Cingulate,39,0.370139658199,0.64733667893,0.410329745147,1.23757065019,0.659283322194
